sample_id,conversation_index,tweet_id,text,label,confidence,notes
528,13998,1130693,"Please @115888, do a good job analyzing the preferences of your users in order to bring accurated ads and promos. Please. Do that.",ADS_FREE_TIER,HIGH,Feedback/request about personalized advertising.
529,34661,2426246,@SpotifyCares When will there be an update for iPhone X? Whenever phone sound is used for another app I have to close and reopen Spotify for it to start playing again.,APP_TECHNICAL_ISSUE,HIGH,iPhone X/app integration problem requires reopening Spotify.
530,11232,906512,Hi @115888 When will you launch spotify in apple tv?,FEATURE_REQUEST,HIGH,Requests Apple TV support.
531,34199,1386934,@115888 Hi! Is this offer for US students only?,FAMILY_STUDENT_PLANS,HIGH,Question about student-plan offer eligibility.
533,23451,1846864,@115888 greetings - is there a way to mark podcasts as listened to within the Spotify app?,FEATURE_REQUEST,HIGH,Requests podcast marking functionality.
535,26490,1965307,Pourquoi les pubs Spotify sont en flamands et non en français ? 😩😩 @SpotifyCares https://t.co/1Z3mlNScW2,ADS_FREE_TIER,HIGH,Complaint about advertising.
537,40711,2851474,@SpotifyCares every time I try to sync the songs I have on my laptop to Spotify I ALWAYS have a problem when they won’t sync and show up on my iPhone app!,PLAYLIST_LIBRARY,HIGH,Songs/playlists are not synchronizing across devices.
540,2025,44307,Zero ads. All music. Get 3 months Premium for ₱9. https://t.co/HpdFtAWo6c,GENERAL_OTHER,HIGH,Promotional/marketing message.
541,15918,1269773,@SpotifyCares i love the fact that you guys care about every tweet *applause*,GENERAL_OTHER,HIGH,Positive feedback.
542,28000,2037286,@SpotifyCares i can’t login to my hulu account using my hulu+spotify account. My id would be __email__,FAMILY_STUDENT_PLANS,HIGH,Hulu/Spotify bundled-account login issue.
543,23824,1857177,i hope @SpotifyCares will take time to create a separate “genre &amp; mood” for j-pop. that would be easier to look for japanese songs. 🙂 https://t.co/8fQo3alHqv,FEATURE_REQUEST,HIGH,Requests a dedicated genre/category feature.
545,25022,1906064,@115888 It feels like they lose data every certain period.,GENERAL_OTHER,LOW,Data-loss complaint is too vague to assign confidently.
546,30094,2145971,"@SpotifyCares so as if it isnt bad enough already that you don't have Stuck by Adelitas Way, you also don't even have the entire Symbol of Life album by Paradise lost... It's missing like 2 songs. Things like this make me hate streaming music",MUSIC_CONTENT_AVAILABILITY,HIGH,Specific tracks/albums are missing.
548,12069,975908,"Why the f@ck is @115888 making it so difficult for me to upgrade my account in-app?!?! Take my money, stupid idiots!!! What's the problem?!",PREMIUM_SUBSCRIPTION,HIGH,Difficulty upgrading the Premium subscription.
550,37593,2621384,"@SpotifyCares I've tried that, I've even tried doing that from the computer.",GENERAL_OTHER,LOW,Troubleshooting follow-up without enough context.
551,21782,1785813,@SpotifyCares Why are none of @33680's songs playing on spotify. Only music that features Aldean is playing.,MUSIC_CONTENT_AVAILABILITY,HIGH,Specific artist's catalog is unavailable while other content works.
552,7671,649910,"@115888 Have signed up to Spotify on Premium for myself and the bride.. I get adverts she doesnt, last payment went out 4th November??..",PREMIUM_SUBSCRIPTION,HIGH,Paid Premium account has inconsistent ad-free status between users.
554,36871,2580775,Hey @115888 please make @89341 Chixtape 4 available pretty please. Thank you 👍🏽,MUSIC_CONTENT_AVAILABILITY,HIGH,Requests specific music content to be available.
555,25264,1914398,"@SpotifyCares I can’t, I lost access to my Facebook for good. Any other way to help me? Can I dissociate the account or transfer it to other mail or something?",ACCOUNT_LOGIN_SECURITY,HIGH,Cannot access linked Facebook account and wants to detach/migrate account.
556,9308,777635,Yo @115888 why did you put my song list in alphabetical order!!!!!????? I hate it 😖,PLAYLIST_LIBRARY,HIGH,Playlist/list ordering changed unexpectedly.
557,30979,2203830,"Dear @SpotifyCares, your Greg Johnson artist page is comingling @644402 with @86674 , think you can give them the individual space they deserve?",GENERAL_OTHER,MEDIUM,Artist-page metadata/account association problem outside the taxonomy.
558,151,16942,@SpotifyCares No I can't,GENERAL_OTHER,LOW,Insufficient context.
559,32752,2296733,@115888 when will be spotify launched in India,MUSIC_CONTENT_AVAILABILITY,HIGH,Service availability in India.
560,7061,25407,@115888 It is still 129 pesos,PAYMENT_BILLING,MEDIUM,Likely a pricing/charge complaint; context is incomplete.
562,33800,2355311,So... @115888 @SpotifyCares where's the iPhone X optimization update?,APP_TECHNICAL_ISSUE,HIGH,iPhone X app optimization/update issue.
563,2653,233168,@115888 @SpotifyCares @171501 Can't create a spotify account because I once had a spotify account via Facebook a long time ago,ACCOUNT_LOGIN_SECURITY,HIGH,Account creation is blocked by previous Facebook-linked account.
564,6710,574722,"@SpotifyCares ""You are currently set to offline"" while trying to login, traveling internationally have thousand of songs downloaded, this is devestating, please advise if there is a fix ASAP",ACCOUNT_LOGIN_SECURITY,HIGH,Offline state prevents login/access.
568,5963,530902,"And @115888 continues to tell customers things that are not true: no chromecast in the Mac app, nothing changes. https://t.co/wnnGcI26Fh https://t.co/lCPzaJ6Au2",FEATURE_REQUEST,HIGH,Complaint about missing Chromecast support in the Mac app.
571,40232,2813982,@115888 You what would be great? If you could pay the monthly via Google play wallet.,PAYMENT_BILLING,HIGH,Requests an alternative payment method.
572,32660,2293837,"@SpotifyCares Yup, the issue persists",GENERAL_OTHER,LOW,Underlying issue is not stated.
574,32277,2284251,@115888 release your app in india! Pleaseee 🙏,MUSIC_CONTENT_AVAILABILITY,HIGH,Service/app availability in India.
575,8640,712167,@SpotifyCares rep who said there would be an update within a day???,GENERAL_OTHER,LOW,Support follow-up; exact underlying issue is unclear.
577,34094,2379018,"@115888 dear spotify,i was downgraded from premium family plan to free subscription. i m the only one who’s experiencing dis in d fam. they tried inviting me back i even made a new acc but still cant join the fam plan. does this mean they secretly don’t want me in the fam or...?",FAMILY_STUDENT_PLANS,HIGH,Family-plan membership/eligibility problem.
578,21448,1771321,@115888 hey im a student &amp; i've been paying 12.99 per month and not getting hulu but it won't let me switch to the student plan??,FAMILY_STUDENT_PLANS,HIGH,Student plan/Hulu eligibility and upgrade problem.
580,40387,2822724,@117168 @SpotifyCares you have the wrong 'The Race' on the charts. It isn't a 22 Savage song with 58m plays. Please fix lol. 😂 https://t.co/u2IdVlzqAs,GENERAL_OTHER,MEDIUM,Incorrect chart/metadata attribution; no dedicated taxonomy category.
583,41308,2891271,@115888 Any news about spotify being released in Romania ? I heard shoulb be released this month .. thanks,MUSIC_CONTENT_AVAILABILITY,HIGH,Service availability in Romania.
584,25514,1925378,Spotify for whatever reason like half-tags Acid Rap so what you're left with is a bunch of local files that render NO TITLE and NO ALBUM 😠 https://t.co/TOilMToaOk,GENERAL_OTHER,MEDIUM,Local-file metadata/tagging problem is outside the current taxonomy.
585,37739,2629133,@SpotifyCares Is #reputation coming soon???? I neeeed it for the road and during school !!,MUSIC_CONTENT_AVAILABILITY,HIGH,Question about availability of a specific album.
587,30557,2182194,What if @115888 made a dedicated #Podcast app? - Prototype here: https://t.co/HNun5yAFJn,FEATURE_REQUEST,HIGH,Requests a dedicated podcast app.
588,39603,590141,"@115888 It’s wrong can’t get 9,00kr",PAYMENT_BILLING,MEDIUM,Likely a price/payment issue; exact context is incomplete.
591,11204,904780,@115888 trying to find podcasts on your webplayer is an actual nightmare. Fix this garbage.,APP_TECHNICAL_ISSUE,MEDIUM,Web-player podcast search is difficult/broken; closest category is technical issue.
594,33085,2310148,@115888 what is this? 😂#StrangersThings2 https://t.co/XJCwT7UWiV,GENERAL_OTHER,LOW,Unclear reference to external content.
595,822,83665,@SpotifyCares It doesn’t let me click the filter bar when editing my playlist and there is no option in the (...) next to the song that says delete,PLAYLIST_LIBRARY,HIGH,Playlist editing functionality is not working.
597,33229,2314328,@115888 When will it be full sreen on iPhome X?,APP_TECHNICAL_ISSUE,HIGH,iPhone X display/layout issue.
598,19246,1586389,@SpotifyCares Wow that post is nearly 2 yrs old &amp; you havent done anything. Why dont you have any info? Are you saying no one at spotify has even discussed idea of creating native chrome os app? Surely someone has &amp; you could find out if you really wanted to? Or I guess Spotify doesnt care!,FEATURE_REQUEST,HIGH,Requests a native Chrome OS app.
601,35919,2517261,@SpotifyCares my wife signed up for spotify+starbucks deal (https://t.co/EZFcorftnL) but hasnt received the promo code yet - its been almost a week. Can you guys help?,GENERAL_OTHER,MEDIUM,Promotion-code issue does not fit the defined 12 categories.
604,11959,967885,@115888 put the band TOOL in your app please,MUSIC_CONTENT_AVAILABILITY,HIGH,Requests a specific artist/band to be available.
605,29133,2047770,Spotify gave everyone with a student account a Hulu account as well so safe to say I won't be leaving the house other than for work/school,GENERAL_OTHER,HIGH,Casual positive/commentary about the student offer.
606,27842,2031957,@117153 paid for premium but im still on free. Already received the confirmation thru email but my premium subs. is still not working,PREMIUM_SUBSCRIPTION,HIGH,Premium purchase is confirmed but account still shows Free.
607,31992,2264868,.@115888 Can you update your iPhone app to accommodate all that is glorious about the iPhone X screen?,APP_TECHNICAL_ISSUE,HIGH,iPhone X app optimization request/problem.
611,19351,1595433,"@SpotifyCares Just wondering, what causes the Android app to keep nearly 3 gb of user data on my phone? I don't have any songs downloaded or anything. Is there a way to optimize that?",APP_TECHNICAL_ISSUE,HIGH,Excessive app storage/data usage.
612,29407,2095162,"@SpotifyCares Just wondering, what causes the Android app to keep nearly 3 gb of user data on my phone? I don't have any songs downloaded or anything. Is there a way to optimize that?",APP_TECHNICAL_ISSUE,HIGH,Excessive app storage/data usage.
613,42652,2947630,"sometimes @115888 knows me. other times, it thinks i like contemporary pop music. I don’t know what is going on there.",FEATURE_REQUEST,MEDIUM,Recommendation/personalization problem; closest taxonomy match is feature-related.
614,32792,2297989,thank you @spotifycares for recovering my account and refunding the premium fee,GENERAL_OTHER,HIGH,Positive follow-up after account recovery/refund.
615,34640,2422821,@SpotifyCares why do radio stations of songs only have a set number of songs before they start repeating? Such a good possible option that only seems to go halfway.,FEATURE_REQUEST,HIGH,Requests improved/extended radio behavior.
617,6677,573781,"@SpotifyCares Hey, I need some help with my account",GENERAL_OTHER,LOW,Account issue is unspecified.
620,34164,79440,@115888 For new accounts only? https://t.co/7Vq2aND447,GENERAL_OTHER,LOW,Offer eligibility is unclear without additional context.
623,31824,2251540,@SpotifyCares can we get support for iPhone X please? Love Spotify but the app looks awful and outdated on this new phone.,APP_TECHNICAL_ISSUE,HIGH,iPhone X app support/optimization issue.
624,27669,2025518,"@SpotifyCares I set up my account with Facebook a million years ago and just upgraded to Premium. I now want to change my account to an email login and disconnect from facebook. I can't access links - get ""bad request"" message. help!",ACCOUNT_LOGIN_SECURITY,HIGH,Account login/linkage change with Facebook is failing.
625,10214,844342,"@SpotifyCares Is the Radio X radio within the app a @320735 branded station, or just a station called Radio X?",GENERAL_OTHER,HIGH,General informational question about content branding.
630,26784,1975448,@116130 @SpotifyCares hi. How do I get some help with my account?,GENERAL_OTHER,LOW,Account issue is unspecified.
631,22667,1815601,@SpotifyCares I can’t even use the online contact form because it’s linked to the login page... the one I can’t log in to.,ACCOUNT_LOGIN_SECURITY,HIGH,Cannot access support because login is unavailable.
632,10163,839957,@SpotifyCares @115888 @13582 CC: @319835,GENERAL_OTHER,LOW,Only mentions/CC information; no issue stated.
634,20726,1715473,why is hello not working on spotify did they take it out im contacting my lawyer as we speak i hope it was worth it,GENERAL_OTHER,LOW,'Hello' is unclear and insufficient context prevents reliable classification.
636,36777,2577775,@115888 lately I've been trying to log in to my account and it wont let me can you please fix this,ACCOUNT_LOGIN_SECURITY,HIGH,Unable to log in.
638,41907,2916555,@SpotifyCares I go to my albums section and I can play a song no problem downloaded or non downloaded but when I try to search for a artists like Metallica or Rammstein it says error and my connection is fine so I don’t know what’s happening. Is the app down?,APP_TECHNICAL_ISSUE,HIGH,Search for artists fails with an error despite working playback.
639,36367,2549582,@117153 @SpotifyCares @115888 @127637,GENERAL_OTHER,LOW,Only mentions; no issue stated.
641,21329,1764655,"@SpotifyCares Play/next/prev keys don't work on desktop app on macOS 10.13. Any ETA on a fix? Not just me, it seems. https://t.co/LNNXsbYstO",APP_TECHNICAL_ISSUE,HIGH,Desktop media controls are not functioning.
643,17450,1421486,@SpotifyCares I'll check on my computer when I have a minute. Maybe my phone's just bring fussy. (Also idk how to clear that on my phone's browser),GENERAL_OTHER,LOW,Troubleshooting/context message without a clearly stated issue.
645,31927,2264736,"@115888 When I use spotify on other devices besides my laptop the volume bar barely changes the volume. Almost the same from 100% to 1%, is this normal?",PLAYBACK_ISSUE,HIGH,Playback volume control behaves incorrectly.
646,3766,338724,"@SpotifyCares @AppleSupport What does this mean? Please fix it, it’s a problem. It’s iOS 11 and fully up to date. https://t.co/vf7jcKYhhY",APP_TECHNICAL_ISSUE,LOW,Technical issue is indicated but exact symptom is unavailable.
648,26485,1965152,"Hi @SpotifyCares why i can't login to my account, it says wrong login information ( i'm sure it's right )",ACCOUNT_LOGIN_SECURITY,HIGH,Login credentials are rejected.
649,30431,2175359,@SpotifyCares Just curious-why can't I play Podcasts on my Pixel 2 through my Sonos?,PLAYBACK_ISSUE,HIGH,Podcast playback through Sonos is not working.
650,25179,1912057,@115888 how do u switch ur payement to ur Starbucks numbers,PAYMENT_BILLING,HIGH,Question about changing the payment method/account to Starbucks billing.
651,11027,893398,@SpotifyCares umm why is “Into You” by Ariana Grande not actually that song 😂,GENERAL_OTHER,HIGH,"Song metadata/content is incorrect, but this does not fit cleanly into the 12 categories."
652,11841,962705,"@115888 if I've paid for my Premium sub this month, but cancel it, will I have access until next month's payment would have been made?",PREMIUM_SUBSCRIPTION,HIGH,Question about Premium cancellation and remaining subscription period.
653,18452,1516270,@SpotifyCares Search does not work in Desktop App... loading forever without results.,APP_TECHNICAL_ISSUE,HIGH,Desktop search is malfunctioning.
655,36603,2564274,@115888 @spotifycares Why is there a cap on adding songs to my library? I don't want the company line. This policy needs to be reexamined.,FEATURE_REQUEST,HIGH,Requests removal/increase of the library song limit.
656,13990,1129997,"Tried Premium yet? Your favorite music, ad-free, on-demand and offline. Get the first 30 days free. https://t.co/EcONpFQ6Xg",GENERAL_OTHER,HIGH,Promotional/marketing message.
657,42908,2964654,"@SpotifyCares Oh, so he must not be in the US because her app hasn’t been released here yet. So, it has to be either New Zealand, Singapore, Brazil or Canada.",MUSIC_CONTENT_AVAILABILITY,MEDIUM,Discussion of regional app/service availability.
660,22632,1814855,hi @SpotifyCares you've overcharged me AGAIN! please DM me to sort this out,PAYMENT_BILLING,HIGH,Explicit overcharge.
661,40726,2853010,@115888 Do you ever reply to emails? Been waiting 4 days for reply,GENERAL_OTHER,HIGH,Support-response complaint.
666,8931,737377,"@115888 @SpotifyCares hey, guys. Share is not working on my 6P, Android Oreo! The app is updated! When I try to share the app closes :(",APP_TECHNICAL_ISSUE,HIGH,Share function causes the app to close.
667,34311,2395618,Why isn't @65281 #Bloodsports on @115888 ?,MUSIC_CONTENT_AVAILABILITY,HIGH,Specific music content is unavailable.
669,3264,297449,@115888 can you please let us use Spotify in Egypt. Like hell no I have to use Spotify girl.,MUSIC_CONTENT_AVAILABILITY,HIGH,Requests service availability in Egypt.
674,17805,1460704,I am a student majoring in Computer Science and crazy about Spotify. May I due some volunteer programming during the Winter? @SpotifyCares,GENERAL_OTHER,HIGH,"Volunteer/job-related request, not a Spotify support issue."
678,8443,700404,@SpotifyCares hey i’m trying to update my payment info and it keeps telling me something went wrong and to try again but every time i do try again it takes the money out of my account like nothing went wrong so 🧐,PAYMENT_BILLING,HIGH,Payment information update and unexpected charges.
679,1338,2916,@115888 You broke my heart. You didn't post it's only available under credit card txns.,PAYMENT_BILLING,MEDIUM,Appears to concern purchase/payment-method availability; context is limited.
680,20758,1718819,@131098 hoi m’n spotify komt ineens niet meer op m’n vergrendelscherm (iPhone) hoe los ik dat op? Gr Bree,APP_TECHNICAL_ISSUE,HIGH,Spotify controls/display disappeared from iPhone lock screen.
681,6302,560951,@SpotifyCares how do I buy your year of premium for £99? The pink advert page has no buy or continue link..! https://t.co/Ts055liSGs,PREMIUM_SUBSCRIPTION,HIGH,Premium yearly offer cannot be purchased.
683,26585,1968820,@SpotifyCares The Apple Watch series 3 with cellular. Thats enough reason alone.,FEATURE_REQUEST,MEDIUM,Implicitly refers to desired Apple Watch support.
687,32378,2286856,Specifically chose to shuffle play Kanye’s 808s and Heartbreak album. The @115888 algorithm came no where close https://t.co/2m2gAA6Pwz,PLAYBACK_ISSUE,HIGH,Shuffle playback does not behave as expected.
688,15865,1267815,@SpotifyCares Restarted already still not working. https://t.co/gIHNYQcjiT,GENERAL_OTHER,LOW,Underlying issue is not stated.
691,937,95800,@SpotifyCares could you help me,GENERAL_OTHER,LOW,No specific issue stated.
694,25075,1908159,@SpotifyCares why is this popping up when I put Bark At The Moon on shuffle? https://t.co/pZPFd6xlaV,GENERAL_OTHER,LOW,Relies on an external image and does not provide enough context.
695,39691,2782153,@115888 @SpotifyCares Any news on when an update to the desktop app to show release date in full?,FEATURE_REQUEST,HIGH,Requests a desktop feature/change to display full release dates.
698,4689,423864,se acaba de borrar mi playlist fav de spotify y mejor mátenme yaaaaaaaaaa :(,PLAYLIST_LIBRARY,HIGH,Favorite playlist was deleted.
699,1547,144253,@8490 hi. My account was hacked and I've sent a mail to your support team on Wednesday. No response yet and locked out of account still. Any update?,ACCOUNT_LOGIN_SECURITY,HIGH,Hacked account and locked-out access.
700,41470,2902831,@SpotifyCares DM sent :),GENERAL_OTHER,HIGH,Support/contact follow-up.
704,1129,110129,@115888 is it a feature to use my password as the very prominently displayed and in clear text username in the app now? #WTF #netsec miss,ACCOUNT_LOGIN_SECURITY,HIGH,Password is being exposed as visible account information.
705,17797,1459949,@115888 why can i no longer listen to “Troubadour” by George Strait?,MUSIC_CONTENT_AVAILABILITY,HIGH,Specific song is no longer available.
706,22077,1794685,"@SpotifyCares Listen, @115888. It's not your recommendation engine that's the problem. It's awesome. What sucks is the boilerplate content 1/2",GENERAL_OTHER,MEDIUM,Feedback is incomplete and does not clearly identify a specific taxonomy category.
708,28269,2045153,@SpotifyCares um bring jay z back to spotify i need me some watch the throne,MUSIC_CONTENT_AVAILABILITY,HIGH,Requests return of unavailable artist/music.
710,8904,730431,"@SpotifyCares thank you for been so attentive, please see my DM. Hope you can assist me . https://t.co/ZjLzTmrrKx",GENERAL_OTHER,HIGH,Support follow-up.
711,38556,2706998,"@SpotifyCares hey gang, is it possible to merge two existing accounts into a family account if they belong to two different users?",FAMILY_STUDENT_PLANS,HIGH,Question about merging accounts into a Family plan.
712,29629,2116849,@115888 maybe you could use @115890 Groove app &amp; just put your brand into the code. Every morning it sucks😧,GENERAL_OTHER,LOW,Context is unclear.
713,8219,683941,"@SpotifyCares In desktop app (version 1.0.67.582.g19436fa3) on mac (version 10.13.1 (17B48)) the ""discover"" tab is empty. Discover is the only reason I use spotify. I only see ""discover weekly"" and ""release radar"" and some ""tunes for the morning"". Please fix asap.",APP_TECHNICAL_ISSUE,HIGH,Desktop Discover tab is malfunctioning/empty.
714,41591,2910953,@117153 I do not receive an email from you guys when I request a reset password. Haven’t been able to use my premium account in days. Ive checked all email accounts and spam folders. No email.,ACCOUNT_LOGIN_SECURITY,HIGH,"Password-reset email is not received, preventing login."
716,20267,1684782,"@SpotifyCares Roku doesn’t show up, though I’m standing in front of it, on the same home network.",APP_TECHNICAL_ISSUE,HIGH,Roku device is not detected.
717,10115,836555,@115888 do you purposely make your ads use up so much cpu forcing people to go premium?,ADS_FREE_TIER,HIGH,Complaint about ads using excessive resources.
719,42163,2919417,@SpotifyCares Nope thanks so much!,GENERAL_OTHER,HIGH,Closing/thank-you message.
720,26938,1983129,@SpotifyCares help i cant unlink my facebook from my account :(,ACCOUNT_LOGIN_SECURITY,HIGH,Cannot unlink Facebook account.
721,41922,2916586,Hey @115888 why are you loadinggggg ? I’m dying at work over here,APP_TECHNICAL_ISSUE,MEDIUM,Spotify is stuck loading; exact subsystem unclear.
722,21383,1767677,@hulu_support @SpotifyCares Hulu randomly stopped working with my spotify account. Can I please have some help?,FAMILY_STUDENT_PLANS,HIGH,Hulu/Spotify bundled account stopped working.
723,19574,1618077,"@SpotifyCares Hi, spotify version 8.4.22.515, iPhone 6S iOS 11.0.3. Thanks",GENERAL_OTHER,LOW,Version/device information only.
725,30669,2190771,@115888 what kind of christmas playlist doesn’t have mariah carey on it? :// problematic https://t.co/xV5qskyD0S,FEATURE_REQUEST,MEDIUM,Feedback implying a request/change to curated playlist content.
728,31107,2215875,@SpotifyCares I use the most recent of both of them. I don’t think it’s spotify because it happened with Soundcloud as well,GENERAL_OTHER,LOW,Troubleshooting/context message without enough information.
729,39976,2794549,@SpotifyCares I'm logged into Spotify desktop client on Windows and I'm seeing the Free version with ads. Account is boldmayer65.,PREMIUM_SUBSCRIPTION,HIGH,Premium account is being shown as Free.
732,11566,908525,"@117153 @SpotifyCares Not payment issues, but the Android app is refusing to load any content. Which, given I'm a Premium user? Really, really annoying.",APP_TECHNICAL_ISSUE,HIGH,Android app fails to load content.
734,5926,526272,@SpotifyCares how to troubleshoot why offline music won’t download. Left it for hours... https://t.co/BoyXCKUewc,DOWNLOAD_OFFLINE,HIGH,Offline music will not download.
738,13665,1102461,@115888 can someone help me with my payment,PAYMENT_BILLING,LOW,Payment issue is unspecified.
739,25475,1922631,"@SpotifyCares I'd like to change my username but since that's not possible, can you transfer everything from my old account to my new?",ACCOUNT_LOGIN_SECURITY,MEDIUM,Account identity/transfer request.
740,31645,2246075,@SpotifyCares are u bringing back the ‘most listened songs of the year’ album again this year and if yes when,FEATURE_REQUEST,HIGH,Asks about return of an annual feature/playlist.
742,8915,735895,Hey @115888 why do you keep deleting my offline songs from my phone? Stop!,DOWNLOAD_OFFLINE,HIGH,Offline downloaded songs are repeatedly deleted.
744,1105,110062,@115888 hi im just wondering how I can cancel 1 of 2 subscription to your selfs ...,PREMIUM_SUBSCRIPTION,HIGH,Question about cancelling one of multiple subscriptions.
745,20182,1676582,@SpotifyCares We've been voting for 29 years nothing gets done,GENERAL_OTHER,LOW,Vague complaint; exact issue is unknown.
746,34446,2405252,@SpotifyCares You had 2 months to update your app to support iPhone X screen and had 2 updates since release. For a company your size... it should’ve been done already. What’s the hold up?,APP_TECHNICAL_ISSUE,HIGH,iPhone X display/support issue.
747,4779,431731,@115888 @SpotifyCares hey I’m having difficulty updating my account in app. Do I have to access that on a browser?,ACCOUNT_LOGIN_SECURITY,MEDIUM,Account information cannot be updated in the app.
748,40246,2815043,Yo @115888 @117168 someone need trying to use my account while I’m using it right now.. we’re literally battling between Christmas and Mexican music right now. How do I cut them off??,ACCOUNT_LOGIN_SECURITY,HIGH,Unauthorized person is actively using the account.
750,20589,1705027,"@SpotifyCares My Google Cast devices are working great, that's not the problem. I want to remove an old Spotify Connect speaker. Thanks",APP_TECHNICAL_ISSUE,MEDIUM,Device management/Spotify Connect speaker removal issue.
754,24899,1900199,Why can't I find some of @47469 remixes on @115888,MUSIC_CONTENT_AVAILABILITY,HIGH,Specific remixes are unavailable.
757,40887,2859100,"@SpotifyCares it looks like somebody brought this up 5 years ago, but i don't see the feature yet: https://t.co/2aTryav2ws is it on the road map yet?",FEATURE_REQUEST,HIGH,Explicitly asks about a missing feature.
759,3130,284967,@SpotifyCares Android 7.0 and spotify is 8.4.21.508 V7,GENERAL_OTHER,LOW,Version information only.
760,6333,562447,"@SpotifyCares the new update doesn’t let me open the program at all, help",APP_TECHNICAL_ISSUE,HIGH,App cannot be opened after update.
761,40683,2848345,Hey @SpotifyCares why won't Spotify import my iTunes/Apple Music playlists? It just creates an empty folder! (Using Mac and most recent versions for everything),PLAYLIST_LIBRARY,HIGH,Playlist import/synchronization problem.
762,37312,2608706,@115888 sort your shit out with family account sharing,FAMILY_STUDENT_PLANS,HIGH,Family account-sharing problem.
763,7629,648631,"Hey @115888 would ❤️ you forever if you could put out a ""Baby, It's Cold Outside""-free holiday playlist x, team SG",FEATURE_REQUEST,HIGH,Requests a specific curated holiday playlist.
764,34880,2441006,hate how there’s no Del Shannon on @115888,MUSIC_CONTENT_AVAILABILITY,HIGH,Specific artist/music is unavailable.
767,34100,12076,"Student? Get your fix of Premium. Play the songs you want, over and over. $5.99/mo. https://t.co/Mj7oJAmfY",GENERAL_OTHER,HIGH,Promotional/marketing message.
768,21573,1778463,"YASSSSSS ✨🙌🏼✨🙌🏼 @115888, please add this?! https://t.co/vvkdhMO5IC",FEATURE_REQUEST,MEDIUM,Likely requests adding linked content/feature; context is limited.
769,21317,1762512,@SpotifyCares how come I still have a skip limit with Premium?,PREMIUM_SUBSCRIPTION,HIGH,Question about Premium feature limits.
774,19101,1569806,@115888 really wish you guys had more of the Japanese artists I like :-\ Barely any @64328 and no @64329 :-\,MUSIC_CONTENT_AVAILABILITY,HIGH,Requests more music from specific artists/region.
777,32511,2290091,@SpotifyCares Restarting wifi and computer does nothing,GENERAL_OTHER,LOW,Troubleshooting response without underlying issue.
778,14108,1145281,"I cannot log into my Spotify account because I’m being told my Facebook credentials are invalid, but I have updated them. @115888 #helpme",ACCOUNT_LOGIN_SECURITY,HIGH,Facebook authentication/login failure.
779,3225,292971,@SpotifyCares Thanks for the feedback. It’s an album I’ve listened for years and am really glad to see it on Spotify.,GENERAL_OTHER,HIGH,Positive feedback.
781,23961,1861563,"@SpotifyCares Simply listening to music and moments later hear the fan fire up. CPU at 110%. Cleared all Spotify files/app, reinstalled, still happening.",APP_TECHNICAL_ISSUE,HIGH,Severe CPU/resource usage by the app.
782,28354,2047784,@SpotifyCares I seem to have been double charged for a Spotify Family membership as well as a Premium membership through Apple. Help!,PAYMENT_BILLING,HIGH,Duplicate charges for subscriptions.
783,1216,116589,"@SpotifyCares if I get the 3 months for 0.99€ promo now, will it be available till Dec 31 only (when the offer expires) or until the end of the 3-months period? (:",PREMIUM_SUBSCRIPTION,HIGH,Question about Premium promotional subscription duration.
785,21962,133944,3 bulan Premium hanya Rp 4.990. Putar musik offline di mana saja. https://t.co/fcGvIfaZp5,GENERAL_OTHER,HIGH,Promotional/marketing message.
786,33827,2360600,@SpotifyCares “Low usage?” Sigh. Has more votes than all but one of the ideas you just implemented! Paying for an app and having a feature removed is sad.,FEATURE_REQUEST,HIGH,Complaint/request concerning a removed or missing feature.
789,8646,712180,@115888 Please help me get into my account. I have premium paid for by PayPal but can't find what email I used. I tried them all.,ACCOUNT_LOGIN_SECURITY,HIGH,Cannot identify login email and access account.
790,24886,908513,@117153 @SpotifyCares It is still not working? It says I have to reload the page every time I try to make a payment.,PAYMENT_BILLING,HIGH,Payment page repeatedly fails/requires reload.
791,38122,2657400,@SpotifyCares Spotify v8.4.28.1104 / iPhone X / iOS 11.2 beta. Hardware volume controls on the phone don’t work for controlling volume when playing through connect device. Works ok when playing audio on the phone itself. Assume 11.2 beta bug? - one to be aware of though. 🤞🏻,APP_TECHNICAL_ISSUE,HIGH,Device/Spotify Connect volume-control integration problem.
793,38960,2736535,@SpotifyCares I'm on an MSI laptop running Windows 10 and spotify version 1.0.67.582.g19436fa3,GENERAL_OTHER,LOW,Device/version information only.
795,41209,2878318,"@SpotifyCares my iPhone 6s has been doing great except recently when Spotify started running in the background for hours on end... Help! I know you can fix this issue. I already sent my iPhone to get the battery replaced but the issue is from the app. Again, help!",APP_TECHNICAL_ISSUE,HIGH,Spotify app remains active in background and affects battery.
796,18975,1557089,Yoo @115888 wtf is this?! Stranger things mode?! https://t.co/fVDYoV1Irl,GENERAL_OTHER,LOW,Unclear reference to an image/feature.
798,39262,2755869,"@115888 I got invited to Spotify family and live on the same address. All of the sudden my account gets converted to free. I live on the same address, can you explain why this is happening?",FAMILY_STUDENT_PLANS,HIGH,Family-plan eligibility/status problem.
800,32736,2295547,"@SpotifyCares hey Spotify where's the button to see my queue gone? iOS 10, iPhone 6S, latest app version https://t.co/5NFg3nDbR8",APP_TECHNICAL_ISSUE,HIGH,Queue button is missing from the app UI.
