sample_id,conversation_index,tweet_id,text,label,confidence,notes
315,24166,1868091,"I am convinced that someone at @115888 enjoys giving me horrible Discover Weekly playlists. Thanks for pooping in my ears...",FEATURE_REQUEST,MEDIUM,"Negative feedback about Discover Weekly recommendations; closest category is feature/recommendation."
316,31581,2242869,"@SpotifyCares If presale is sold out would that be the problem?",GENERAL_OTHER,LOW,"Likely about a presale issue, which does not fit the 12-category taxonomy."
317,31025,2210927,"Thank you I did change passwords as well. I did delete the other two before I messaged you but they kept showing up. Thank you spotify th...",ACCOUNT_LOGIN_SECURITY,HIGH,"Password/security troubleshooting and unwanted account/device entries."
318,41383,2896763,"Well, since @115888 wants to tell me I’m not a student I guess they can reimburse me tuition too. 🤬",FAMILY_STUDENT_PLANS,HIGH,"Student eligibility/verification issue."
319,31510,2239721,"@SpotifyCares It's for my son so let me get his info",GENERAL_OTHER,LOW,"Contextual reply without a specific issue."
320,16636,1338951,"Ughhh so I’m not the only one! Aye @116130 @SpotifyCares I need this album for the drive home!! 😅🤦‍♂️ https://t.co/qKsOFeJgzl",MUSIC_CONTENT_AVAILABILITY,MEDIUM,"Likely refers to a missing/unavailable album; limited explicit detail."
321,4802,435892,"@SpotifyCares I have an Apple iPhone 7Plus running iOS 11.0.2 and my Spotify is 8.4.20",GENERAL_OTHER,LOW,"Device/version information only."
322,1607,149351,"WHY IS DAY6 NOT EVEN ON SPOTIFY YET???!!! THEY'RE SO TALENTED AND YET THEY'RE NOT ON SPOTIFY!!!!!! I REPEAT WHY SPOTIFY?? @115888 @7997 @SpotifyCares @116130 @125633 https://t.co/QHfLRyDYJv",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific artist/content is unavailable."
323,1715,158932,"@SpotifyCares Hi! I've changed my Facebook email but it's not changing on my Spotify account page...what do I do? Thanks!",ACCOUNT_LOGIN_SECURITY,HIGH,"Linked-account email change is not updating."
324,19936,1655983,"Please help @SpotifyCares, it's really annoying. https://t.co/OyZLwNX7NR",GENERAL_OTHER,LOW,"Insufficient context; relies on an external screenshot/link."
325,9259,189845,"@115888 What if I already have Hulu and spotify?",FAMILY_STUDENT_PLANS,HIGH,"Question about combining/existing Hulu and Spotify plans."
326,40159,2809539,"3 bulan Premium hanya Rp 4.990. Putar musik offline di mana saja. https://t.co/XsPGC4g8VT",GENERAL_OTHER,HIGH,"Promotional/marketing message, not a support issue."
327,32730,2295223,"@115888 you really released a new update but didn’t update your app for iPhone X? Apple Music sounding better and better all the time 💁🏻‍♂️💁🏻‍♂️💁🏻‍♂️",APP_TECHNICAL_ISSUE,HIGH,"Complaint about missing iPhone X app optimization."
328,38012,2653011,"@SpotifyCares Do you guys know when it will be available?",GENERAL_OTHER,LOW,"Object of 'it' is unclear without context."
329,31598,2245973,"@SpotifyCares @88411 When will the UE Blast get Alexa support for Spotify? Not being able to say a song is killing me.",FEATURE_REQUEST,HIGH,"Requests Alexa support for a device."
330,8797,724355,"@SpotifyCares And no, it's not the internet connection, I'm Youtubing music instead with no such issues",PLAYBACK_ISSUE,MEDIUM,"Context indicates Spotify playback problem despite normal internet performance."
331,23085,1833302,"All family redemption codes are invalid. Ongoing problem😡@SpotifyCares",FAMILY_STUDENT_PLANS,HIGH,"Family redemption codes are invalid."
332,27159,1993469,"@SpotifyCares Is there an Apple Watch app being developed atm? Could you just release a statement on this. It's been 3 years now",FEATURE_REQUEST,HIGH,"Requests Apple Watch support/app."
333,4737,429235,"@SpotifyCares Haha, just a very annoying song in this weeks “discover weekly”, which got stuck on my mind 😉",FEATURE_REQUEST,MEDIUM,"Feedback about unwanted Discover Weekly recommendation."
334,42271,2920785,"Okay I thought I was the only one. But @115888 is down 🙃",APP_TECHNICAL_ISSUE,HIGH,"Spotify service/app is reported as down."
335,13632,1101315,"@SpotifyCares I want to get the student promo 4 Spotify premium &amp; Hulu but I have my account with my fb profile that doesn't use my @47292",FAMILY_STUDENT_PLANS,HIGH,"Student Premium/Hulu eligibility or account-linking issue."
336,18631,1526247,"@SpotifyCares Ask and you shall receive. Thank you Spotify, I knew you cared 😎",GENERAL_OTHER,HIGH,"Positive feedback/closing message."
337,26750,1974153,"Needing to delete my account and create a new one just so I can change my address details is insane and stupid @115888.",ACCOUNT_LOGIN_SECURITY,MEDIUM,"Account/profile information cannot be changed normally; closest category is account-related."
338,22476,1809359,"@SpotifyCares Oh, I see what it's doing. Getting duplicates because I have a file downloaded. Still, never seen this before &amp; I don't want instant search.",APP_TECHNICAL_ISSUE,MEDIUM,"Unexpected search/duplicate behavior caused by downloaded/local file interaction."
339,15330,1232900,"Hello @115888 : any available jobs for a digital marketing and communication student?😜 https://t.co/bZ2M97IERG",GENERAL_OTHER,HIGH,"Job inquiry unrelated to Spotify support categories."
340,5165,466114,"@SpotifyCares when im listening to music it states that i can click the thing to get 30 minutes of ad free listening but when i go to click the part that has been there in the past, its not there so i cant do anything. it has done this about three times since i started listening today",ADS_FREE_TIER,HIGH,"Ad-free reward/offer is missing or unavailable."
341,30441,2175375,"@115888 @SpotifyCares THANK YOU THANK YOU THANK YOU for finally releasing an Xbox One app 👌🏻👌🏻👌🏻",GENERAL_OTHER,HIGH,"Positive feedback about a released app."
342,30091,2145963,"I miss Julion Alvarez @117168 bring his music back 😭😭",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests return of removed artist music."
343,19543,1615634,"@SpotifyCares is something broke? Music continously pausing, like every 20 seconds. Android oreo, xz premium",PLAYBACK_ISSUE,HIGH,"Music repeatedly pauses during playback."
344,2440,211360,"@SpotifyCares sick and tired of these standard responses. This has been the hottest topic for a month now, and you still have not responded with substance",GENERAL_OTHER,MEDIUM,"Complaint about support responses; underlying issue is not stated."
345,39082,2746349,"@SpotifyCares logged out of both devices, restarted the apps, logged back in, still out of sync (see pics) https://t.co/QtCxpjg8BR",APP_TECHNICAL_ISSUE,HIGH,"Devices remain out of sync after troubleshooting."
346,20348,1691150,"@SpotifyCares Im paying for an account i cant get into at all ! Please help.",ACCOUNT_LOGIN_SECURITY,HIGH,"Cannot access a paid account."
347,27697,2026579,"I have Spotify premium and my music won't play, even on wifi. Cool thanks for wasting my money. @115888",PLAYBACK_ISSUE,HIGH,"Premium user's music cannot play."
348,20990,1739276,"Hi @SpotifyCares! I need a little help 😊",GENERAL_OTHER,LOW,"No specific issue is stated."
349,40616,2844584,"@SpotifyCares I'm on my cellphone..but it works fine on my laptop.",GENERAL_OTHER,LOW,"Context/comparison only; underlying problem is missing."
350,8468,700456,"@117153 i paid my last debt ; but still my account is paused :// need some help",PAYMENT_BILLING,HIGH,"Payment was made but account remains paused, indicating a billing/payment status issue."
351,5089,461479,"@115888 I need help with my account",GENERAL_OTHER,LOW,"Account issue is unspecified."
352,1700,155387,"@118266 apakah 1 cc bisa digunakan lebih dari satu akun spotify?",PAYMENT_BILLING,HIGH,"Asks whether one credit card can be used for multiple accounts."
353,12407,1012750,"@SpotifyCares I can't copy my follow widget code I want to post my messages with the follow button in the spotify community can you help?",APP_TECHNICAL_ISSUE,MEDIUM,"Follow-widget code cannot be copied; functionality is not working."
354,15771,1263265,"@115888 I would gladly pay $12.99 for more downloads",FEATURE_REQUEST,HIGH,"Requests a higher download allowance."
355,8329,691342,"@115888 why the frik is this not available in Ukraine yet? what's the hold up??",MUSIC_CONTENT_AVAILABILITY,HIGH,"Service/content is unavailable in a particular country."
356,5082,461469,"@115888 your thing is broken and every time i log in correctly it takes me back to the log in page. this is despicable. please help. i am so hungry. my wife is crying. let me in. LET ME IN.",ACCOUNT_LOGIN_SECURITY,HIGH,"Successful credentials lead back to login; authentication/access issue."
357,5008,454691,"@115888 is wrong Haywire was released in 2009 https://t.co/Isb7yix2Ii",GENERAL_OTHER,LOW,"Incorrect/missing context; does not clearly map to a support category."
358,11965,968290,"@115888 STOP DELETING ALL MY SONGS. THIS IS THE 4TH TIME THIS MONTH. WHAT THE FUCK DO I PAY FOR?",PLAYLIST_LIBRARY,HIGH,"Saved music/library content is repeatedly being deleted."
359,23125,1834457,"@spotifycares and yes I have actively been using the 'dont play any songs from this artist' option",FEATURE_REQUEST,MEDIUM,"Context suggests a recommendation/artist-blocking feature issue."
360,25808,1935557,"@SpotifyCares Forgot which E-Mail I used and forgot my passwort. Only know my User-Name and don't know how to get my E-Mail now.",ACCOUNT_LOGIN_SECURITY,HIGH,"Forgotten email/password prevents account access."
361,25808,1935557,"@SpotifyCares Hi guys. Lost all my album downloads again. Must be 4th time. I'm on the verge of cancelling premium unless this is sorted",DOWNLOAD_OFFLINE,HIGH,"Downloaded albums are repeatedly disappearing."
362,20338,1691132,"@SpotifyCares the problem appears to have been resolved, but thanks! I️t all worky now haha",GENERAL_OTHER,HIGH,"Issue resolved/closing message."
363,1796,165029,"@115888 Do you have every kind of music in your app?",MUSIC_CONTENT_AVAILABILITY,HIGH,"General question about music catalog availability."
364,41301,2890073,"I created a Spotify account and have started paying for the premium package. However, I have forgotten my username and password and are unable to log in. I was wondering how I can cancel my payments? I can provide my bank details to possibly link it to my account @116380",ACCOUNT_LOGIN_SECURITY,HIGH,"Primary problem is inability to access the account; payment cancellation is secondary."
365,3026,274287,"WTF @115888?! Stop eating my mobile data, please. There's a reason I have premium to download songs... https://t.co/60L7xHRRiF",DOWNLOAD_OFFLINE,HIGH,"Concern is about downloading/offline behavior consuming mobile data."
366,4967,450893,"@SpotifyCares Add “Pirates” to the This is: @221912 playlist RIGHT NOW!!!!",FEATURE_REQUEST,HIGH,"Requests a specific song be added to a curated playlist."
367,12307,1000020,"Hi how can I keep Christmas music off my discover weekly/release radar or block it completely @SpotifyCares",FEATURE_REQUEST,HIGH,"Requests control over recommendation content."
368,7810,656495,"@115888 ever since the iPhone X came out and the updates too my Spotify randomly pauses or just skips. I went to Apple it’s not my phone so my only thought is the app... please let me know why this is doing it and how to fix it. It’s Annoying af🙃",PLAYBACK_ISSUE,HIGH,"Music randomly pauses/skips during playback."
369,11872,963343,"@SpotifyCares I just tried to sign up for the student discount and you took money off my card and my status hasn't changed",FAMILY_STUDENT_PLANS,HIGH,"Student discount enrollment/status problem."
370,33049,2309008,"Absolutely loved @115888 until I realized there is no explicit filter. What’s the point of a family plan if there are no family settings. You lost a subscription - shouldn’t that be enough for a PM to make a business case to build this feature?",FEATURE_REQUEST,HIGH,"Explicitly requests an explicit-content filter feature."
371,26056,1944711,"@SpotifyCares I phone 7 plus https://t.co/OVdg8fyA1A",GENERAL_OTHER,LOW,"Device information with no stated issue."
372,12661,1030653,"Thank you @125633 for the new app! Game changer",GENERAL_OTHER,HIGH,"Positive feedback."
373,15691,1257208,"Loving the algorithm which was used to create my #Spotifytimecapsule playlist @SpotifyCares",GENERAL_OTHER,HIGH,"Positive feedback about recommendations."
374,41864,2915203,"I really wish you could click on record labels in @115888 and see their entire catalog. cc: @SpotifyCares @117168",FEATURE_REQUEST,HIGH,"Requests record-label catalog browsing."
375,13618,1100136,"@SpotifyCares windows 10 on PC. im just on the website; dont have the app itself for desktop.",GENERAL_OTHER,LOW,"Platform clarification without a specific issue."
376,33024,2308411,"@115888 someone hacked my account and changed it to premium family so I have been overused (they never managed to link an extra account so never used family features) - could I please be refunded the difference? (I was already premium)",ACCOUNT_LOGIN_SECURITY,HIGH,"Account was hacked; subscription change and refund are consequences."
377,26179,1951141,"@115888 please add Every Little Thing to the Hot Country playlist. Not having @35423's song on there really upsets me",FEATURE_REQUEST,HIGH,"Requests adding a song to a curated playlist."
378,29026,189857,"@115888 I’m a student but I don’t have a student email.....how do you get around that",FAMILY_STUDENT_PLANS,HIGH,"Student-plan eligibility/verification question."
379,32213,2280200,"@115888 I have a customer support request",GENERAL_OTHER,LOW,"No specific issue is provided."
380,40589,2841195,"@SpotifyCares I have a family plan but when another registered user wants to listen my account pauses and said someone is using my account somewhere else. I also would love to change my account username to something other than a bunch of numbers",FAMILY_STUDENT_PLANS,HIGH,"Family-plan usage/account association problem is the main issue."
381,16850,1356636,"Why is this even a constraint, @115888 ? And why is it incredibly small? https://t.co/PtfzYmQv9t",GENERAL_OTHER,LOW,"Constraint is unclear from the provided text/link."
382,39956,2794511,"@SpotifyCares Hey, I can't upgrade to premium. ""503 Service Unavailable. No server is available to handle this request."" Android app and web app.",PREMIUM_SUBSCRIPTION,HIGH,"Unable to upgrade to Premium; server error occurs during subscription upgrade."
383,36144,2535449,"Waoh, @115888 just collapsed before my eyes (and ears) ;P #Spotify #develop #developer https://t.co/qTHfcjGdgP",APP_TECHNICAL_ISSUE,MEDIUM,"Indicates Spotify/service crashed or went down."
384,11916,965409,"@SpotifyCares Even tried reinstalling two or three times",GENERAL_OTHER,LOW,"Troubleshooting step without the underlying issue."
385,41846,2915188,"@SpotifyCares on nov 17 they posted on Facebook regarding the release date. We only had to wait one evening for the release now they are delaying and giving the real date",MUSIC_CONTENT_AVAILABILITY,MEDIUM,"Likely refers to delayed release availability; context is incomplete."
386,13908,1120153,"Spotify Premium’s ad-free and offline. So the music never stops. Try it free. https://t.co/MEVpIRTz17",GENERAL_OTHER,HIGH,"Promotional/marketing message, not a support issue."
387,25878,1938400,"@SpotifyCares so I recently just joined my sisters Spotify family so what do I need to do about my old subscription under my name only?",FAMILY_STUDENT_PLANS,HIGH,"Question about transitioning into a Family plan."
388,2990,272513,"@117168 @115890 I can't login to my Spotify acct thru the Groove app to move my music over. Checked the credentials on my phone too",ACCOUNT_LOGIN_SECURITY,HIGH,"Unable to log in through an integrated app."
389,1645,141169,"@147834 @SpotifyCares For that matter, in India too..",GENERAL_OTHER,LOW,"Too little context to identify the underlying issue."
390,37193,2600971,"@SpotifyCares hi! I'm trying to change my premium subscription to student as I've just become one but this comes up every time I enter my details no matter how long I've had the page open :/ https://t.co/EdxzlhSQlX",FAMILY_STUDENT_PLANS,HIGH,"Changing to a Student plan is failing."
391,5592,500941,"Guessing I will have to join the list cancelling @116130 @SpotifyCares as no support for music streaming on Apple Watch series 3 Any reason no support is forthcoming?",FEATURE_REQUEST,HIGH,"Requests Apple Watch support."
392,14705,1190966,"@50400 Just got told by @125633 via email that you guys can only change the playlists yourselves! So Pretty pleeeease doooo :)",PLAYLIST_LIBRARY,HIGH,"Requests help/change to playlists."
393,3354,306686,"@SpotifyCares I've been having trouble streaming podcasts on Spotify to @137949 spkrs for couple weeks. Are you aware of any issues?",PLAYBACK_ISSUE,HIGH,"Podcast audio streaming to speakers is failing."
394,38764,2720889,"@SpotifyCares , I've just signed-up on your 9 pesos-for-3-months promo, but I have been charged for 129 pesos. I would like you to give me back my money. Otherwise, I'd like to cancel my subscription. Charging me for 129 is very disappointing. that's not your promo says.",PAYMENT_BILLING,HIGH,"Incorrect amount was charged."
395,13384,1085889,"hey @115888 you don't have Owl City's Maybe I'm Dreaming so what the heck gives huh?",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific album is unavailable."
396,36205,2541142,"why can't siri control songs on @115888 ? 😩😰",FEATURE_REQUEST,HIGH,"Requests Siri control/integration."
397,18054,1481964,"@115888 why did you take Like that by @46419 off? I know it was in there!!!😭💔😫",MUSIC_CONTENT_AVAILABILITY,HIGH,"Previously available song was removed."
398,42915,2964669,"@SpotifyCares Sounds good thanks! The rest of his music seems to be available. It will do for now!",GENERAL_OTHER,HIGH,"Follow-up/closing message."
399,37871,2639830,"@SpotifyCares Just did that didn’t fix it 😕",GENERAL_OTHER,LOW,"Underlying issue is missing."
400,8616,710191,"@115888 the web player is not working for me wtf is going on?",APP_TECHNICAL_ISSUE,HIGH,"Web player malfunction."
401,4032,369360,"@115888 I have questions about your Time Capsule... https://t.co/aM9YcxrWVl",GENERAL_OTHER,MEDIUM,"Question about a feature, but exact issue/request is unclear."
402,3210,290217,"@115888 why have u been broken lately",APP_TECHNICAL_ISSUE,MEDIUM,"General complaint that Spotify is malfunctioning."
403,13775,1110206,"@115888 how dare you erase Julion Alvarez?!",MUSIC_CONTENT_AVAILABILITY,HIGH,"Artist music has been removed."
404,7093,611860,"@SpotifyCares I tried to get the premium student discount before realizing I'm not eligible, the payment went through &amp; I dont have premium",PAYMENT_BILLING,HIGH,"Payment went through but Premium was not received."
405,6304,560958,"I truly think that your playlist ""Rock This"" is missing Kiwi by Harry Styles. would fit so well there. fix this, please))) would be awesome! @115888 @SpotifyCares",FEATURE_REQUEST,HIGH,"Requests adding a song to a curated playlist."
406,16607,1336512,"@SpotifyCares It was a song that featured Pretty lights, tipper, or Anderson pak",GENERAL_OTHER,LOW,"Insufficient context to determine the issue."
407,38159,2665927,"Wish there was a way to like a song in my Discover Weekly and not have it automatically saved to my music @115888",FEATURE_REQUEST,HIGH,"Requests different behavior for liking/saving Discover Weekly tracks."
408,29546,2110199,"that awkward moment when @115888 labels a version of a song as being by completely the wrong artist.",GENERAL_OTHER,MEDIUM,"Metadata/artist attribution issue does not fit cleanly into the current taxonomy."
409,23268,1759261,"@115888 @SpotifyCares Why didn't I get a @34804 Pre-Sale code? I listen to them all the time 😩",GENERAL_OTHER,MEDIUM,"Presale-code issue is outside the defined categories."
410,17458,1423582,"@SpotifyCares um ive been using student discount for premium for ages but it suddenly charged me full price for last month??????",FAMILY_STUDENT_PLANS,HIGH,"Student discount was not applied."
411,8830,726229,"@SpotifyCares Hi, I have a problem with my premium subscription for family. Could you please help me?",FAMILY_STUDENT_PLANS,HIGH,"Explicit Family Premium issue."
412,3856,348578,"Idk how I couldn't find this on my own but yaaaaas thanks for caring spotify cause this is my fave song https://t.co/UthijVjdn5",GENERAL_OTHER,HIGH,"Positive/thankful message."
413,37588,2621374,"@SpotifyCares My account got hacked. Could you reinstate it please?",ACCOUNT_LOGIN_SECURITY,HIGH,"Explicit hacked-account problem."
414,24291,115255,"@117153 @SpotifyCares Hello, i signed up to an existing Family plan, but my account dont upgrade...",FAMILY_STUDENT_PLANS,HIGH,"Family-plan upgrade problem."
415,9500,786847,"Any ideas why all my @115888 downloads have cleared themselves?",DOWNLOAD_OFFLINE,HIGH,"Downloaded music disappeared."
416,28470,2052945,"@115888 please put Julion Alvarez's music back on spotify :( and while you're at it, pls add Espinoza Paz's music too lol",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests previously removed and additional artist music to be available."
417,30854,2199345,"@115888 why is the playlist scroll sidebar on the right (like on Android) missing on iOS? Scrolling down takes ages with my iPhone...",APP_TECHNICAL_ISSUE,HIGH,"Mobile app UI/navigation issue."
418,30559,2182198,"@115888 really.. if you are going to force me to listen to adds at least wait longer than 1 song and at least make sure the two adds u force on me are different. Sick of hearing the exact same add twice in a row.",ADS_FREE_TIER,HIGH,"Complaint about frequency/repetition of ads."
419,6984,605291,"@SpotifyCares @116130 wow wtf where’s my account gone, paying money to listen to an ad 😪",PREMIUM_SUBSCRIPTION,MEDIUM,"Suggests paid account/Premium status may be missing and user is receiving ads."
420,23322,2878,"Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf",GENERAL_OTHER,HIGH,"Promotional/marketing message."
421,32379,2287193,"I think peaking should be a free feature since you have limited skips, @115888 That way you know whether or not it's worth using that skip.",FEATURE_REQUEST,HIGH,"Requests making a feature available under the free tier."
422,35309,2476348,"Hello @116130 can we have more of lovely @707877 on Spotify please? I can only find 3 songs. Ta v much. @SpotifyCares 👍",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests more songs from a specific artist."
423,20446,1695256,"I just got 30 minutes of ad free music on @115888 and i listened to 1 song, changed the playlist, AND GOT AN AD. This is the reason i have trust issues",ADS_FREE_TIER,HIGH,"Ad-free reward did not work as expected."
424,24884,1096231,"@115888 all i see is the yearly option for a personal account",PREMIUM_SUBSCRIPTION,MEDIUM,"Subscription-plan option/availability issue."
425,11261,907650,"@SpotifyCares hiya, i need to get into a artist account - Hello Skinny - but we have lost all membership details - how can I log in? thanks!",ACCOUNT_LOGIN_SECURITY,HIGH,"Cannot access an artist account."
426,24541,1882482,"@SpotifyCares my acc is following the same person and his playlist over and over again. whats the problem ?",APP_TECHNICAL_ISSUE,MEDIUM,"Unexpected account-following behavior; closest category is technical account/app issue."
427,13010,1057628,"@115888 When Russia will be the Spotify, you need to open access for Russian users?",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests service availability in a country."
428,6046,541658,"@SpotifyCares I can't use your contact form to delete/recreate my account because it requires logging into Facebook, which is why I need to delete/recreate my account to begin with. How can I do this without interacting with Facebook in any way?",ACCOUNT_LOGIN_SECURITY,HIGH,"Account management is blocked by Facebook login requirement."
429,16287,1296773,"Hey @115888/@13281 why has offline scrobbling not been implemented yet? /cc @SpotifyCares",FEATURE_REQUEST,HIGH,"Requests offline scrobbling functionality."
430,16417,1307344,"@SpotifyCares i try and watch the 30 minutes ad free video and end up getting 3 ads after watching the video &amp; not getting my 30 minutes😐",ADS_FREE_TIER,HIGH,"Ad-free reward failed and ads continued."
431,16212,1289919,"@SpotifyCares is anybody going to support? I am still waiting as a paying premium customer and cannot log in on any device. Disgraceful",ACCOUNT_LOGIN_SECURITY,HIGH,"Cannot log in on any device; account access is primary."
432,12515,1021778,"Hey, Spotify, are you high? Help me here @SpotifyCares https://t.co/6coRrElrgw",GENERAL_OTHER,LOW,"Insufficient context; issue is only in an external image/link."
433,28176,2042281,"I fucking LOVED 503 Service Unavailable error as a teenager! Well done @116130! https://t.co/GJNeTZ6ZLZ",APP_TECHNICAL_ISSUE,HIGH,"503 Service Unavailable indicates a technical/service outage."
434,6291,560932,"@115888 @SpotifyCares when does Spotify release everyone's ""most played this year"" playlist?",FEATURE_REQUEST,HIGH,"Question/request about the annual Most Played/Year in Review feature."
435,1795,2878,"Unli skips. Unli fun. 3 months of Premium for ₱9. https://t.co/8ZRlqNPqtf",GENERAL_OTHER,HIGH,"Promotional/marketing message."
436,4433,400271,"@SpotifyCares Just get email verification",GENERAL_OTHER,MEDIUM,"Likely requesting email verification, but context is incomplete."
437,4771,431437,"@116130 Please could you let me have a contact number. I have an urgent issue but can't speak to anyone!!",GENERAL_OTHER,HIGH,"Contact/support request without a specific issue."
438,33126,2311108,"@SpotifyCares why is hulu saying they can’t authorize my account 😤",FAMILY_STUDENT_PLANS,HIGH,"Hulu authorization problem linked to Spotify bundle."
439,18486,1517566,"@SpotifyCares Answer my DM! Urgent, thanks.",GENERAL_OTHER,LOW,"Support follow-up with no specific issue."
440,37260,2605017,"omg imsleep goodnight im ab to pass out i love red velvet monsta x and seventeen they did so good today stfu ill be back at 6",GENERAL_OTHER,HIGH,"Casual/non-support content."
441,27031,1988904,"@SpotifyCares one of my albums I'd accidentally listed under ""singles"" on my artist page. How can I fix that?",GENERAL_OTHER,MEDIUM,"Artist metadata/catalog classification issue; no dedicated taxonomy category."
442,636,62431,"@SpotifyCares sent a DM! Was wondering if I could get some help :)",GENERAL_OTHER,LOW,"Support request without a specific issue."
443,28438,2052057,"@SpotifyCares ...I'm using a 13-inch MacBook Pro, running macOS Sierra 10.12.6. Thanks! -- Lucas",GENERAL_OTHER,LOW,"Device/version information only."
444,10250,847128,"@SpotifyCares That's gonna be 1.0.65.320.gac7a8e02",GENERAL_OTHER,LOW,"Version information only."
445,11152,902402,"@SpotifyCares hey we connected songkick to our page but it's not showing up.",APP_TECHNICAL_ISSUE,HIGH,"Third-party integration/content connection is not appearing."
446,11166,902977,"@SpotifyCares Most of the music plays, it is just the ones I really want to listen that don't play",PLAYBACK_ISSUE,HIGH,"Selected music does not play."
447,25706,1933187,"Spent 10 minutes in figuring out to subscribe to @115888 premium from iPhone app and failed! 🙄😠.",PREMIUM_SUBSCRIPTION,HIGH,"Unable to complete Premium subscription."
448,11803,960784,"@SpotifyCares hi why are all my offline devices the same devices? But my DL'ed was just deleted saying max of 3 devices can only download.",DOWNLOAD_OFFLINE,HIGH,"Offline-device/download limit problem."
449,6521,568947,"Hey @115888 you wanna tell me why I'm still getting those stupid suggested tracks on my app when I have the setting for it turned off? I wanna listen to my music and no one else's.",FEATURE_REQUEST,HIGH,"Recommendation controls are not behaving as desired."
450,13446,1092736,"@115888 Can we please organize new releases based on things I listen to/like? No one wants to scroll thru pgs of pop to find what they like",FEATURE_REQUEST,HIGH,"Requests personalized organization/filtering of new releases."
451,8894,729281,"@SpotifyCares Its fixed thank you i think i just pit wrong login there",GENERAL_OTHER,HIGH,"Issue resolved; closing message."
452,3898,352220,"@SpotifyCares no way to order by date added in playlists on the mobile app? I have some v long playlists, pain to scroll",FEATURE_REQUEST,HIGH,"Requests sorting playlists by date added."
453,7424,634020,"@SpotifyCares Its the only version on spotify. The first 3 minutes is the song in the title. After that a very long pause and more songs.",PLAYBACK_ISSUE,HIGH,"Audio/content playback behaves incorrectly."
454,27066,1990045,"Alors @115888 @127637 c'est 0, ils m'ont retirer de l'argent pour que finalement je n'aie pas premium",PAYMENT_BILLING,HIGH,"Money was charged but Premium was not received."
455,21358,1132220,"I love spending cash on premium @115888 account for songs that can’t play. And the app doesn’t even notify you why 🙄",PLAYBACK_ISSUE,HIGH,"User has paid Premium but songs cannot play."
456,11506,927663,"@115888 whats up with the iOS app deleting my saved music every 2-3 weeks? I love paying to re download music all the time https://t.co/Rx35ZoJF2L",DOWNLOAD_OFFLINE,HIGH,"Downloaded/saved music repeatedly gets deleted in the mobile app."
457,29667,2118710,"Yo @115888 Whaaat is this?! https://t.co/SJlx8kRns7",GENERAL_OTHER,LOW,"Insufficient context."
458,32554,2291115,"@661811 @SpotifyCares Maybe if they had done anything to fix the problem I've been reporting for a year and a half.",GENERAL_OTHER,LOW,"Underlying problem is not stated."
459,19081,1567713,"@SpotifyCares Hi! I have another issue I just DMed",GENERAL_OTHER,LOW,"Issue is in an unavailable DM/context."
460,30981,2203832,"@115888 Yo, for Brittany Murphy's 40th birthday, how about you actually upload the original version of Faster Kill Pussycat for everyone to stream?",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests a specific version of a song to be available."
461,21790,1786256,"@SpotifyCares Hello, I believe a fraudulent charge was made on my Spotify acct. Please let me know who I can talk to at Spotify about this",PAYMENT_BILLING,HIGH,"Fraudulent/unauthorized charge."
462,3470,314313,"Hey @115888 ! Any idea why my music stopped in the middle of my run? #notcool",PLAYBACK_ISSUE,HIGH,"Music stopped during playback."
463,18867,1546472,"@SpotifyCares when will the app be updated to fit the iPhone X screen? It currently looks really bad.",APP_TECHNICAL_ISSUE,HIGH,"iPhone X app layout/optimization problem."
464,31258,2218903,"So is reputation gonna be on @115888 soon?",MUSIC_CONTENT_AVAILABILITY,HIGH,"Question about album availability."
465,26182,1951379,"@115888 video ads with sound playing frequently over the top of current tracks is poor form. Happening every couple of minutes...",ADS_FREE_TIER,HIGH,"Advertisements are interrupting music frequently."
466,33282,2317193,"@117168 yo what's that song that y'all removed from rap caviar? It started with spongebob issuing some sass",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific song was removed from a curated playlist."
467,8848,727159,"@SpotifyCares just upgraded to an IPhone 7. I can no longer play from phone. Songs are greyed out and won’t play? Can still play from laptop",PLAYBACK_ISSUE,HIGH,"Songs on the phone are unavailable for playback while laptop works."
468,32242,2283045,"@SpotifyCares any help on why my payment won't go through?",PAYMENT_BILLING,HIGH,"Payment is failing."
469,1835,166661,"@115888 so like, some of my favorite albums keep disappearing from Spotify. What's going on with your licenses??",MUSIC_CONTENT_AVAILABILITY,HIGH,"Albums disappear due to licensing/availability."
470,34813,2436144,"@SpotifyCares There’s nothing to opt out from? https://t.co/SLE3pCxZhC",GENERAL_OTHER,LOW,"Exact subject is unclear from the provided text."
471,27371,2005579,"I just realised I am being charged for a Spotify account I do not have, please help @SpotifyCares",PAYMENT_BILLING,HIGH,"Charged for an account the user does not recognize."
472,5444,490785,"Tried getting the podcast on @115888 ... didn’t know y’all just wanted big time people and non of the smaller people?",MUSIC_CONTENT_AVAILABILITY,MEDIUM,"Likely complaint about podcast availability/content selection."
